Actual Global Sales,Predicted Global Sales,,Absolute Error,RMSE,Mean Squared Error (MSE)
0.03,0.030414461,,0.013815378,,
0.24,0.240155762,,0.000649008,,
0.12,0.130090939,,0.084091157,,
2.39,2.399841347,,0.004117718,,
0.08,0.080296262,,0.003703275,,
0.07,0.060381127,,0.137412464,,
0.39,0.390503451,,0.001290901,,
0.2,0.19025674,,0.048716298,,
0.39,0.400215798,,0.026194353,,
0.02,0.020167263,,0.008363137,,
0.47,0.480300473,,0.021915899,,
2.84,2.850117627,,0.003562545,,
0.02,0.02027,,0.013500022,,
0.17,0.170387186,,0.002277562,,
1.11,1.120262409,,0.009245413,,
0.52,0.520441521,,0.000849079,,
0.05,0.040119941,,0.197601184,,
0.2,0.190140499,,0.049297507,,
0.06,0.060278522,,0.004642041,,
0.23,0.230279795,,0.001216501,,
0.14,0.140332298,,0.002373558,,
0.5,0.510475635,,0.020951271,,
0.04,0.040429903,,0.010747571,,
0.03,0.030365341,,0.012178034,,
0.05,0.050240271,,0.004805428,,
0.56,0.550090278,,0.017695932,,
0.02,0.020354419,,0.017720949,,
0.11,0.110126041,,0.001145825,,
0.02,0.010262145,,0.48689274,,
0.1,0.10032176,,0.003217598,,
8.49,8.47957323,,0.001228124,,
0.41,0.41031419,,0.000766316,,
0.04,0.040407345,,0.010183632,,
0.09,0.090121386,,0.001348731,,
0.13,0.130256612,,0.001973936,,
0.05,0.050241763,,0.004835269,,
0.16,0.160240112,,0.001500698,,
0.93,0.930417198,,0.0004486,,
0.19,0.200166604,,0.053508444,,
2.57,2.57039379,,0.000153226,,
0.04,0.04045799,,0.011449756,,
0.23,0.23041834,,0.00181887,,
0.33,0.330263611,,0.000798823,,
0.01,0.010235488,,0.02354879,,
0.66,0.660172199,,0.000260908,,
0.06,0.07011801,,0.168633508,,
0.04,0.040502535,,0.012563369,,
0.42,0.420230282,,0.000548292,,
0.56,0.560341909,,0.000610552,,
0.06,0.050378571,,0.160357142,,
0.02,0.020375474,,0.01877371,,
0.26,0.26040511,,0.001558114,,
0.29,0.300439523,,0.035998356,,
0.92,0.920169406,,0.000184137,,
0.06,0.060241322,,0.004022025,,
0.22,0.230438676,,0.047448525,,
0.33,0.320418518,,0.029034795,,
0.06,0.050221003,,0.162983283,,
0.32,0.320246417,,0.000770054,,
0.01,0.010375965,,0.037596508,,
0.29,0.290305616,,0.001053848,,
0.75,0.750178258,,0.000237677,,
2.03,2.040274601,,0.00506138,,
0.06,0.06045474,,0.007579,,
0.07,0.070430591,,0.0061513,,
2.94,2.940224971,,7.65E-05,,
0.04,0.030348558,,0.241286054,,
0.04,0.040368611,,0.009215274,,
0.04,0.030192016,,0.245199608,,
0.08,0.090230832,,0.127885402,,
4.73,4.730113368,,2.40E-05,,
0.15,0.150113471,,0.000756477,,
0.32,0.320136647,,0.000427023,,
0.09,0.100149771,,0.112775232,,
0.2,0.200274811,,0.001374055,,
0.02,0.020215396,,0.010769804,,
1.29,1.280097009,,0.007676737,,
0.08,0.080231688,,0.002896096,,
0.09,0.080256121,,0.108265319,,
0.16,0.160241766,,0.001511036,,
2.78,2.779979696,,7.30E-06,,
0.18,0.180100705,,0.000559472,,
4.49,4.489774113,,5.03E-05,,
0.18,0.18033701,,0.001872277,,
0.06,0.060220994,,0.003683238,,
0.21,0.210230427,,0.001097269,,
0.03,0.030354382,,0.011812736,,
0.15,0.150441147,,0.002940982,,
2.57,2.569972761,,1.06E-05,,
0.36,0.360256907,,0.000713631,,
0.15,0.150134004,,0.00089336,,
0.12,0.130063809,,0.083865078,,
0.14,0.140262648,,0.00187606,,
1.59,1.590355942,,0.000223863,,
0.99,1.000218472,,0.010321689,,
1.45,1.450240797,,0.000166067,,
0.09,0.080377097,,0.106921147,,
0.46,0.46018986,,0.00041274,,
0.12,0.120300008,,0.002500064,,
0.06,0.060091653,,0.001527543,,
0.35,0.340215275,,0.027956357,,
0.23,0.230390535,,0.00169798,,
0.06,0.060253052,,0.004217525,,
0.04,0.030339035,,0.241524116,,
0.27,0.270288338,,0.001067917,,
1.27,1.270019401,,1.53E-05,,
0.97,0.970129146,,0.00013314,,
0.01,0.010336954,,0.033695367,,
0.09,0.090439286,,0.004880953,,
0.54,0.530204177,,0.018140413,,
0.52,0.510262215,,0.01872651,,
0.03,0.030445333,,0.014844421,,
2.4,2.409826702,,0.004094459,,
0.42,0.420210866,,0.000502062,,
0.15,0.150385205,,0.002568031,,
0.08,0.080370622,,0.004632776,,
0.14,0.140219294,,0.001566387,,
0.05,0.050475514,,0.009510283,,
0.03,0.030108278,,0.003609251,,
0.05,0.050068755,,0.001375098,,
0.24,0.240237128,,0.000988034,,
0.44,0.450198643,,0.023178734,,
0.23,0.230256316,,0.001114417,,
1.22,1.220261986,,0.000214743,,
0.14,0.140420378,,0.0030027,,
0.05,0.050259059,,0.005181177,,
1.41,1.410160172,,0.000113597,,
0.2,0.2003123,,0.001561498,,
0.04,0.040212479,,0.005311978,,
0.07,0.070396799,,0.005668564,,
0.05,0.050381704,,0.007634089,,
0.13,0.140109525,,0.077765575,,
0.01,0.010281879,,0.028187864,,
0.09,0.090250282,,0.002780913,,
0.24,0.250310662,,0.042961091,,
1.07,1.060204003,,0.009155137,,
0.16,0.150399361,,0.060003995,,
0.31,0.310284483,,0.000917687,,
0.02,0.020361472,,0.018073585,,
4.58,4.579824035,,3.84E-05,,
0.01,0.010143302,,0.014330156,,
0.02,0.020276846,,0.013842307,,
0.28,0.290393188,,0.037118528,,
0.06,0.060426166,,0.007102766,,
0.87,0.87009345,,0.000107414,,
0.01,0.010497755,,0.049775496,,
0.01,0.010359221,,0.035922135,,
1.22,1.210202045,,0.00803111,,
0.03,0.020178953,,0.32736822,,
0.93,0.930371851,,0.00039984,,
0.12,0.130102288,,0.084185736,,
0.68,0.680223119,,0.000328117,,
0.34,0.340234511,,0.00068974,,
0.02,0.020407509,,0.020375445,,
0.05,0.050190563,,0.003811264,,
0.43,0.430231594,,0.000538591,,
0.09,0.090114557,,0.001272858,,
0.25,0.250384311,,0.001537242,,
0.12,0.12047972,,0.003997669,,
0.46,0.450236461,,0.021225085,,
0.06,0.060379608,,0.006326798,,
0.02,0.020264288,,0.013214412,,
0.15,0.150240649,,0.001604329,,
0.5,0.500066671,,0.000133343,,
0.74,0.740355592,,0.00048053,,
0.63,0.630157795,,0.000250469,,
0.16,0.160285058,,0.001781613,,
0.06,0.050300798,,0.161653375,,
0.07,0.070473017,,0.006757383,,
1.64,1.640087021,,5.31E-05,,
0.07,0.070335899,,0.004798563,,
0.15,0.150296026,,0.001973505,,
0.18,0.180400997,,0.002227761,,
0.1,0.100477789,,0.004777892,,
0.01,0.010379005,,0.037900483,,
0.45,0.440137254,,0.021917214,,
0.07,0.080127709,,0.144681563,,
1.22,1.230209016,,0.008368046,,
0.13,0.130243396,,0.00187228,,
7.2,7.199695918,,4.22E-05,,
0.1,0.110132804,,0.101328038,,
0.06,0.060457738,,0.007628966,,
0.02,0.020476874,,0.0238437,,
0.11,0.110308706,,0.002806421,,
0.28,0.280119289,,0.000426031,,
0.08,0.080353842,,0.004423027,,
0.03,0.020165832,,0.327805584,,
1.15,1.150346715,,0.000301491,,
0.52,0.520363421,,0.000698887,,
0.14,0.140250449,,0.001788919,,
0.25,0.250075036,,0.000300144,,
0.07,0.060154275,,0.140653219,,
0.4,0.400036865,,9.22E-05,,
0.04,0.040285849,,0.007146236,,
0.07,0.070233959,,0.003342265,,
0.08,0.080281048,,0.003513099,,
0.07,0.080384363,,0.148348045,,
0.09,0.09027508,,0.00305644,,
0.42,0.410377268,,0.022911267,,
1.58,1.570368301,,0.006096012,,
0.04,0.030130484,,0.24673791,,
0.11,0.120489554,,0.095359581,,
0.02,0.020133263,,0.006663174,,
0.06,0.060339204,,0.005653397,,
0.27,0.260378795,,0.035634094,,
1.3,1.290058752,,0.007647114,,
0.03,0.030252389,,0.008412968,,
0.05,0.05028657,,0.005731397,,
0.2,0.190131413,,0.049342935,,
3.64,3.64998527,,0.002743206,,
0.74,0.740094811,,0.000128123,,
0.05,0.050149447,,0.002988937,,
0.03,0.020274418,,0.324186076,,
0.16,0.15041767,,0.059889561,,
0.25,0.240097604,,0.039609583,,
0.02,0.020383258,,0.019162902,,
0.09,0.0903129,,0.003476667,,
0.04,0.040370332,,0.009258312,,
0.03,0.030281008,,0.00936694,,
6.9,6.899665247,,4.85E-05,,
0.04,0.040150086,,0.00375214,,
0.45,0.440412806,,0.021304875,,
0.11,0.100105487,,0.089950116,,
0.21,0.210285805,,0.001360974,,
0.67,0.660209386,,0.014612857,,
0.07,0.070094442,,0.001349176,,
0.5,0.500231832,,0.000463664,,
0.05,0.050231371,,0.004627421,,
0.03,0.030413193,,0.013773099,,
0.03,0.040242973,,0.341432436,,
0.01,0.010482921,,0.048292103,,
0.16,0.160256341,,0.001602131,,
1.93,1.920084086,,0.005137779,,
0.31,0.310315581,,0.001018003,,
0.59,0.59034655,,0.000587372,,
0.42,0.420191869,,0.000456831,,
0.1,0.090120037,,0.098799634,,
0.11,0.1002375,,0.088750001,,
0.22,0.210240496,,0.044361381,,
0.66,0.660344251,,0.000521593,,
0.08,0.080098476,,0.001230954,,
0.17,0.180254629,,0.060321348,,
0.38,0.380100585,,0.000264698,,
0.38,0.380143065,,0.000376486,,
0.04,0.040487733,,0.012193336,,
0.13,0.120315661,,0.074494919,,
0.15,0.140472147,,0.06351902,,
0.07,0.070327432,,0.004677607,,
0.66,0.670081533,,0.01527505,,
0.17,0.16036328,,0.056686589,,
0.05,0.050067921,,0.001358427,,
0.39,0.39031248,,0.000801231,,
0.09,0.090110422,,0.001226913,,
0.05,0.050217223,,0.004344456,,
0.04,0.040469083,,0.011727075,,
0.16,0.16044607,,0.002787938,,
1.66,1.650097553,,0.00596533,,
0.37,0.370164819,,0.000445457,,
0.04,0.040295267,,0.007381675,,
0.54,0.54013981,,0.000258908,,
0.61,0.600113973,,0.016206601,,
0.02,0.020152091,,0.007604561,,
0.28,0.270201163,,0.034995848,,
0.08,0.08017032,,0.002129003,,
2.29,2.290159072,,6.95E-05,,
0.06,0.060269934,,0.004498899,,
0.21,0.200323348,,0.046079297,,
0.74,0.74004914,,6.64E-05,,
1.44,1.430127922,,0.00685561,,
0.1,0.100108825,,0.001088255,,
0.08,0.080441222,,0.005515279,,
0.14,0.140402352,,0.002873942,,
0.3,0.300340389,,0.001134629,,
0.03,0.030243569,,0.008118965,,
0.15,0.150036997,,0.000246648,,
0.11,0.120243726,,0.093124782,,
0.22,0.220190053,,0.000863879,,
0.1,0.100117076,,0.001170763,,
0.02,0.010218599,,0.489070034,,
0.08,0.070266749,,0.121665632,,
0.59,0.580122972,,0.016740725,,
0.99,0.999993444,,0.010094388,,
0.09,0.100448345,,0.116092728,,
1.62,1.630067403,,0.006214446,,
0.13,0.130292541,,0.002250314,,
0.12,0.120058444,,0.000487036,,
0.59,0.590121794,,0.00020643,,
0.99,0.980314885,,0.009782944,,
1.86,1.860304695,,0.000163815,,
0.02,0.020238235,,0.011911766,,
0.06,0.060357474,,0.005957902,,
0.67,0.680268632,,0.015326316,,
0.09,0.100503505,,0.116705607,,
2.12,2.120315092,,0.000148628,,
0.02,0.020279796,,0.01398979,,
0.02,0.020503527,,0.025176336,,
0.21,0.210086461,,0.00041172,,
0.09,0.090494561,,0.005495117,,
0.05,0.060076087,,0.201521744,,
0.59,0.590081816,,0.000138672,,
0.32,0.320210387,,0.000657461,,
0.26,0.260246368,,0.000947571,,
0.02,0.020223629,,0.011181446,,
0.02,0.010379345,,0.481032762,,
1,0.990256586,,0.009743414,,
0.06,0.060135976,,0.002266266,,
0.37,0.370116271,,0.000314246,,
0.02,0.010038829,,0.49805856,,
0.68,0.680176825,,0.000260037,,
0.01,0.010484564,,0.048456363,,
0.17,0.170126569,,0.000744524,,
0.37,0.380218623,,0.0276179,,
0.12,0.1303152,,0.085959996,,
0.09,0.090279779,,0.003108653,,
0.12,0.120301153,,0.002509608,,
0.38,0.380119241,,0.000313792,,
0.31,0.310203677,,0.000657022,,
0.84,0.840341156,,0.000406139,,
0.04,0.050275065,,0.256876626,,
0.32,0.320206129,,0.000644154,,
0.16,0.160476516,,0.002978225,,
0.39,0.390454473,,0.001165315,,
0.34,0.330205688,,0.0288068,,
1.09,1.090323341,,0.000296644,,
0.11,0.110103715,,0.00094286,,
0.24,0.250258521,,0.042743838,,
0.15,0.14045173,,0.063655135,,
0.03,0.030303477,,0.010115898,,
0.39,0.390448215,,0.00114927,,
0.79,0.79026697,,0.000337937,,
0.06,0.050231586,,0.162806907,,
0.31,0.320387996,,0.033509664,,
0.6,0.590256583,,0.016239028,,
0.03,0.030290441,,0.009681363,,
0.66,0.65041717,,0.01451944,,
0.08,0.080416702,,0.00520878,,
0.01,0.010310329,,0.031032908,,
6.05,6.049873928,,2.08E-05,,
1.32,1.320385063,,0.000291715,,
0.01,0.01043155,,0.043154996,,
0.24,0.250398467,,0.043326945,,
0.01,0.010400324,,0.040032371,,
0.02,0.020331006,,0.016550323,,
0.05,0.050226165,,0.004523307,,
0.05,0.050223133,,0.004462658,,
0.04,0.040447287,,0.011182183,,
0.02,0.020267189,,0.013359448,,
0.11,0.110508715,,0.00462468,,
0.41,0.410345745,,0.000843281,,
0.1,0.090131004,,0.098689962,,
0.05,0.040138847,,0.197223055,,
0.51,0.52025441,,0.020106686,,
0.19,0.19043771,,0.002303738,,
0.26,0.260344058,,0.0013233,,
0.13,0.130210003,,0.001615404,,
0.3,0.300330305,,0.001101017,,
0.03,0.040206423,,0.34021409,,
6.41,6.420052732,,0.001568289,,
0.25,0.250335896,,0.001343585,,
0.02,0.020341837,,0.017091854,,
0.09,0.090317149,,0.003523881,,
1.52,1.520260178,,0.000171169,,
1.04,1.04013918,,0.000133827,,
0.13,0.130259448,,0.001995751,,
0.52,0.510169109,,0.018905559,,
0.03,0.030295254,,0.009841791,,
0.03,0.030277592,,0.009253071,,
0.79,0.790521744,,0.000660435,,
0.02,0.030357062,,0.517853109,,
2.35,2.34992638,,3.13E-05,,
0.98,0.970135047,,0.010066279,,
0.03,0.03027234,,0.009078,,
0.17,0.160505586,,0.055849494,,
0.1,0.100366602,,0.003666024,,
0.05,0.050171861,,0.003437219,,
0.55,0.560202024,,0.018549134,,
1.81,1.810375354,,0.000207378,,
0.07,0.070319273,,0.004561042,,
0.32,0.320300538,,0.000939182,,
1.58,1.58036202,,0.000229127,,
0.02,0.020330102,,0.016505124,,
0.05,0.050275053,,0.005501068,,
0.09,0.090423942,,0.004710469,,
0.05,0.050143765,,0.002875302,,
0.85,0.850075847,,8.92E-05,,
0.12,0.120076934,,0.000641114,,
0.56,0.560002844,,5.08E-06,,
0.01,0.0201173,,1.011730018,,
0.2,0.210238007,,0.051190036,,
0.88,0.870424263,,0.010881519,,
0.07,0.070092478,,0.001321107,,
0.1,0.100101247,,0.001012473,,
0.17,0.160356557,,0.056726135,,
2.32,2.319998204,,7.74E-07,,
0.22,0.220187035,,0.000850157,,
0.23,0.230037967,,0.000165076,,
0.85,0.860039086,,0.011810689,,
0.03,0.030362716,,0.012090535,,
0.03,0.030255578,,0.008519265,,
0.09,0.090069264,,0.000769598,,
0.1,0.100188334,,0.001883341,,
0.06,0.060235111,,0.003918511,,
0.38,0.38038363,,0.001009554,,
0.23,0.240298541,,0.044776267,,
0.87,0.870167012,,0.000191967,,
0.42,0.420013099,,3.12E-05,,
0.03,0.030282905,,0.009430182,,
0.02,0.020189196,,0.009459788,,
0.17,0.170390099,,0.002294702,,
0.09,0.080222809,,0.108635453,,
0.04,0.040369943,,0.009248568,,
0.63,0.630229719,,0.000364634,,
0.04,0.040217635,,0.005440865,,
0.11,0.110364023,,0.003309296,,
0.01,0.010182474,,0.018247362,,
0.04,0.040273879,,0.006846982,,
0.25,0.250091072,,0.000364286,,
0.1,0.100434137,,0.00434137,,
1.46,1.450023042,,0.006833533,,
0.11,0.110366056,,0.003327778,,
1.52,1.510134472,,0.006490479,,
0.13,0.13020356,,0.001565844,,
1.49,1.490000282,,1.89E-07,,
0.1,0.100050444,,0.000504441,,
0.54,0.540428579,,0.000793665,,
0.07,0.070385909,,0.005512992,,
5.99,5.979746538,,0.001711763,,
0.03,0.030148337,,0.004944562,,
0.17,0.160295297,,0.05708649,,
0.44,0.430244677,,0.022171188,,
0.01,0.010112475,,0.011247462,,
0.1,0.110433568,,0.104335677,,
0.16,0.160140303,,0.000876894,,
0.02,0.020326795,,0.016339761,,
0.08,0.070301735,,0.121228313,,
0.33,0.330165015,,0.000500044,,
0.76,0.750350814,,0.012696298,,
1.64,1.640328549,,0.000200335,,
0.02,0.020316945,,0.015847225,,
0.13,0.130244045,,0.001877268,,
0.29,0.290326196,,0.001124813,,
3.98,3.969958643,,0.002522954,,
0.06,0.060423763,,0.007062712,,
0.02,0.030344459,,0.517222938,,
0.56,0.570134265,,0.018096902,,
0.04,0.030435629,,0.239109269,,
0.17,0.160452617,,0.056161079,,
1.2,1.20014798,,0.000123317,,
1.28,1.280218038,,0.000170342,,
0.23,0.230212032,,0.000921877,,
0.11,0.10029971,,0.088184454,,
0.13,0.140423136,,0.080177966,,
0.42,0.420131279,,0.00031257,,
0.04,0.030300885,,0.242477881,,
0.76,0.760141282,,0.000185897,,
0.12,0.120439482,,0.003662352,,
0.05,0.0405166,,0.189668003,,
1.26,1.260358653,,0.000284646,,
0.11,0.110243664,,0.002215127,,
0.02,0.020174081,,0.008704028,,
0.4,0.400200574,,0.000501434,,
0.08,0.080377085,,0.00471356,,
0.87,0.870100907,,0.000115985,,
0.16,0.16037377,,0.002336059,,
0.22,0.220386755,,0.001757977,,
0.19,0.200472877,,0.055120403,,
0.38,0.390234782,,0.026933636,,
0.39,0.390458757,,0.001176299,,
1.17,1.170254275,,0.000217329,,
0.19,0.190312197,,0.001643143,,
0.13,0.130223735,,0.001721035,,
0.52,0.530183155,,0.01958299,,
0.01,0.010452774,,0.045277395,,
0.9,0.890332978,,0.010741136,,
0.22,0.210281982,,0.044172809,,
1.09,1.090174043,,0.000159672,,
0.11,0.110111072,,0.001009741,,
0.16,0.160126369,,0.000789809,,
0.35,0.350307943,,0.000879837,,
0.14,0.140328917,,0.002349408,,
0.12,0.120502142,,0.004184513,,
0.61,0.610453201,,0.000742953,,
0.23,0.230161072,,0.000700315,,
1.93,1.929974504,,1.32E-05,,
0.06,0.060264638,,0.004410627,,
0.17,0.160350687,,0.056760667,,
0.03,0.040056094,,0.335203141,,
0.16,0.160351181,,0.002194881,,
0.09,0.080215798,,0.108713361,,
0.11,0.110349668,,0.003178804,,
0.28,0.290265263,,0.036661653,,
0.01,0.010273027,,0.027302685,,
1.96,1.95032852,,0.004934429,,
1.27,1.269946988,,4.17E-05,,
0.53,0.540182661,,0.019212567,,
3.36,3.360257402,,7.66E-05,,
0.1,0.110252937,,0.102529366,,
0.03,0.030313849,,0.010461625,,
1.95,1.960047401,,0.005152513,,
0.09,0.090467355,,0.005192831,,
0.11,0.110399546,,0.003632239,,
0.01,0.010376121,,0.037612127,,
0.05,0.050456079,,0.009121576,,
0.23,0.220412786,,0.041683541,,
0.57,0.570215839,,0.000378666,,
0.44,0.450031293,,0.022798393,,
0.22,0.230439099,,0.047450452,,
0.32,0.320525536,,0.0016423,,
0.42,0.420251895,,0.000599749,,
1.58,1.58029456,,0.000186431,,
0.28,0.290306027,,0.03680724,,
4.01,4.000144642,,0.002457695,,
0.4,0.40028889,,0.000722225,,
0.02,0.020290975,,0.014548756,,
0.45,0.450183765,,0.000408366,,
0.58,0.580386086,,0.000665665,,
0.54,0.540206429,,0.000382276,,
0.22,0.220446508,,0.002029582,,
0.24,0.240215433,,0.000897637,,
0.44,0.430259153,,0.022138289,,
0.07,0.070437512,,0.006250172,,
0.04,0.040383582,,0.00958954,,
0.16,0.160177619,,0.001110117,,
0.04,0.040306435,,0.007660875,,
0.03,0.030249838,,0.008327919,,
0.89,0.890117623,,0.00013216,,
0.3,0.310229815,,0.034099383,,
2.96,2.960100446,,3.39E-05,,
1.05,1.060220422,,0.009733735,,
0.4,0.390277656,,0.024305861,,
0.33,0.330328376,,0.00099508,,
0.3,0.300089175,,0.000297248,,
0.38,0.390270187,,0.027026809,,
0.02,0.020158437,,0.007921833,,
0.02,0.020238576,,0.011928794,,
0.02,0.020260476,,0.013023785,,
0.01,0.010214258,,0.021425767,,
0.04,0.040448645,,0.01121612,,
0.06,0.05038607,,0.160232166,,
0.04,0.040448047,,0.011201168,,
0.1,0.100380812,,0.003808123,,
0.05,0.050237852,,0.004757042,,
0.28,0.280393965,,0.001407018,,
1.46,1.460051105,,3.50E-05,,
0.15,0.140291244,,0.064725039,,
1.13,1.13034022,,0.00030108,,
0.09,0.090121023,,0.001344701,,
0.66,0.660121039,,0.000183392,,
0.36,0.36016601,,0.00046114,,
0.19,0.180305916,,0.051021496,,
0.09,0.090185992,,0.002066574,,
0.12,0.120086824,,0.00072353,,
0.05,0.050420141,,0.008402825,,
0.08,0.090398469,,0.129980857,,
0.97,0.960459978,,0.009835074,,
0.41,0.41010126,,0.000246976,,
0.01,0.010291317,,0.029131716,,
0.32,0.32005055,,0.000157968,,
0.05,0.050260833,,0.005216653,,
0.47,0.47028311,,0.000602361,,
0.13,0.130072503,,0.000557712,,
1.61,1.620262817,,0.006374421,,
0.48,0.480414901,,0.000864377,,
0.29,0.290076186,,0.000262711,,
0.02,0.020105795,,0.005289748,,
0.05,0.040147697,,0.197046055,,
0.03,0.030266841,,0.008894689,,
0.06,0.060110045,,0.001834081,,
0.51,0.500073275,,0.019464167,,
0.13,0.120082412,,0.076289138,,
0.05,0.040138227,,0.197235457,,
0.02,0.020227013,,0.011350667,,
0.22,0.210082728,,0.045078509,,
3.43,3.430067085,,1.96E-05,,
0.1,0.100265035,,0.002650351,,
0.05,0.050259171,,0.005183429,,
0.31,0.300173929,,0.031697003,,
5.27,5.270095552,,1.81E-05,,
0.27,0.270515813,,0.001910419,,
0.13,0.130335449,,0.00258038,,
0.83,0.830401903,,0.00048422,,
0.91,0.910313428,,0.000344426,,
0.46,0.460144177,,0.000313429,,
0.55,0.560324092,,0.018771077,,
0.02,0.02026085,,0.013042509,,
0.09,0.090475722,,0.005285804,,
0.14,0.140177299,,0.001266419,,
0.71,0.710025365,,3.57E-05,,
0.25,0.250368238,,0.001472953,,
0.04,0.040174272,,0.0043568,,
0.08,0.080251989,,0.003149858,,
0.32,0.320297015,,0.000928172,,
0.09,0.090410483,,0.004560922,,
0.14,0.150360451,,0.074003219,,
0.15,0.150180509,,0.001203392,,
0.24,0.230483433,,0.039652362,,
0.23,0.230254134,,0.001104929,,
0.02,0.020338752,,0.016937606,,
0.1,0.100160312,,0.001603117,,
0.05,0.050456487,,0.009129734,,
0.93,0.930150359,,0.000161677,,
0.04,0.030277336,,0.243066601,,
0.02,0.020182576,,0.009128824,,
0.17,0.180456153,,0.061506784,,
1.4,1.400307915,,0.00021994,,
0.46,0.460241131,,0.000524198,,
0.05,0.05036519,,0.007303805,,
0.51,0.510009954,,1.95E-05,,
0.27,0.270236014,,0.000874126,,
0.32,0.320498552,,0.001557975,,
0.22,0.220498702,,0.002266828,,
0.62,0.620120499,,0.000194353,,
0.4,0.400244899,,0.000612246,,
0.13,0.130407072,,0.003131321,,
0.4,0.400221568,,0.000553921,,
0.3,0.320264924,,0.067549747,,
0.7,0.700018996,,2.71E-05,,
0.2,0.200214429,,0.001072145,,
0.85,0.840095835,,0.011651959,,
0.04,0.040108298,,0.002707445,,
0.92,0.920119323,,0.000129699,,
0.54,0.540122084,,0.000226082,,
0.26,0.250117766,,0.038008594,,
0.08,0.080440046,,0.00550057,,
0.13,0.120448306,,0.07347457,,
0.13,0.13018505,,0.001423461,,
0.03,0.030471086,,0.015702857,,
0.23,0.230176902,,0.000769139,,
0.06,0.050395027,,0.160082878,,
0.32,0.320431557,,0.001348616,,
0.47,0.470234456,,0.000498842,,
0.02,0.030096303,,0.504815151,,
0.23,0.230211797,,0.000920858,,
0.03,0.040289252,,0.342975053,,
1.76,1.760403058,,0.00022901,,
0.1,0.100245147,,0.002451469,,
2.19,2.190325134,,0.000148463,,
0.04,0.040511831,,0.012795784,,
0.03,0.030320424,,0.010680816,,
0.05,0.0503333,,0.006665999,,
0.15,0.140382928,,0.06411381,,
0.02,0.020214934,,0.010746684,,
0.07,0.070325237,,0.004646249,,
0.19,0.190439956,,0.002315559,,
0.68,0.68001416,,2.08E-05,,
0.13,0.130104838,,0.000806448,,
0.25,0.250384334,,0.001537338,,
0.28,0.280052876,,0.000188841,,
0.43,0.42039252,,0.022342977,,
0.51,0.51015341,,0.000300804,,
0.76,0.760233482,,0.000307214,,
0.02,0.02043482,,0.021740993,,
2.52,2.520238539,,9.47E-05,,
0.33,0.340334732,,0.031317368,,
0.09,0.090281164,,0.003124042,,
0.11,0.110473892,,0.004308108,,
0.11,0.120138848,,0.092171349,,
0.46,0.450190472,,0.021325061,,
0.35,0.350434089,,0.001240254,,
0.05,0.050234013,,0.004680267,,
0.04,0.040314338,,0.007858449,,
0.1,0.100087968,,0.000879679,,
0.67,0.660253279,,0.014547345,,
0.11,0.110284897,,0.002589972,,
0.47,0.480149915,,0.021595565,,
0.31,0.310193922,,0.000625554,,
2.52,2.520002091,,8.30E-07,,
0.48,0.490111813,,0.021066277,,
0.06,0.060276732,,0.004612192,,
0.17,0.170186245,,0.001095558,,
0.29,0.290348833,,0.001202874,,
0.52,0.530115878,,0.019453611,,
0.02,0.020275279,,0.013763951,,
0.48,0.480194356,,0.000404908,,
0.29,0.290208801,,0.000720004,,
0.09,0.090442572,,0.004917472,,
0.58,0.580218638,,0.000376962,,
0.45,0.450403339,,0.000896308,,
0.42,0.420382317,,0.000910279,,
0.07,0.060133549,,0.140949307,,
0.14,0.140288153,,0.002058233,,
0.32,0.320118302,,0.000369694,,
0.05,0.050381428,,0.007628567,,
0.17,0.160176159,,0.057787301,,
0.18,0.180309304,,0.001718355,,
0.47,0.470204859,,0.000435869,,
0.05,0.050259855,,0.005197091,,
0.11,0.11017731,,0.001611911,,
2.43,2.440179316,,0.004189019,,
0.11,0.110460886,,0.004189869,,
0.16,0.160279777,,0.001748605,,
0.07,0.070313219,,0.004474562,,
1.19,1.200251062,,0.008614338,,
0.05,0.060250482,,0.205009646,,
0.04,0.040371409,,0.009285231,,
0.7,0.700065252,,9.32E-05,,
1.02,1.020256359,,0.000251332,,
0.05,0.050175193,,0.003503857,,
0.04,0.040419471,,0.010486773,,
0.01,0.010284341,,0.028434085,,
0.03,0.030229227,,0.007640914,,
0.28,0.280205566,,0.000734166,,
0.03,0.020466492,,0.317783611,,
0.35,0.3502112,,0.000603427,,
0.03,0.030272167,,0.009072248,,
0.03,0.030121978,,0.004065947,,
0.26,0.250196662,,0.037705147,,
0.18,0.180365781,,0.002032118,,
2.69,2.679855327,,0.003771254,,
0.29,0.290141192,,0.000486868,,
0.01,0.010369766,,0.036976568,,
0.03,0.030229451,,0.00764836,,
1.27,1.269950343,,3.91E-05,,
0.94,0.939995551,,4.73E-06,,
1.11,1.110200613,,0.000180732,,
0.77,0.770370812,,0.000481575,,
0.04,0.040113498,,0.002837448,,
0.72,0.720397019,,0.000551415,,
0.7,0.7101895,,0.014556428,,
0.18,0.180077602,,0.000431121,,
0.09,0.080446644,,0.1061484,,
2.59,2.580039338,,0.003845816,,
1.04,1.040166533,,0.000160128,,
0.27,0.270056697,,0.00020999,,
0.07,0.070497645,,0.007109218,,
1.02,1.020199909,,0.00019599,,
0.29,0.28023101,,0.033686172,,
0.35,0.340237092,,0.027894023,,
0.29,0.290246384,,0.000849599,,
0.01,0.010419417,,0.041941696,,
0.16,0.150223453,,0.061103419,,
0.25,0.250433446,,0.001733784,,
